epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,87.3209,1.00835,0.80324,0.91458,0.95552,0.99449,0.97131,0.72334,0.95882,0.63437,0.89655,0.0001882,0.0001882,0.0001882
84,88.35,0.98307,0.8732,0.9641,0.95514,0.99754,0.97131,0.70614,1.00617,0.63283,0.90412,0.0001783,0.0001783,0.0001783
85,89.3625,1.01959,0.80659,0.93406,0.95757,0.99126,0.97131,0.68837,1.06976,0.62324,0.91353,0.0001684,0.0001684,0.0001684
86,90.3863,1.06856,0.80954,0.94351,0.96068,0.99003,0.97131,0.68921,1.08137,0.61162,0.91465,0.0001585,0.0001585,0.0001585
87,91.4054,1.00704,0.84563,0.95315,0.96068,0.99003,0.97131,0.68921,1.08137,0.61162,0.91465,0.0001486,0.0001486,0.0001486
88,92.4553,0.8206,2.50401,0.77176,0.9621,0.9947,0.9831,0.70486,1.05693,0.59932,0.90909,0.0001387,0.0001387,0.0001387
89,93.5547,0.98401,0.80049,0.94112,0.9617,1,0.9831,0.70956,1.0087,0.60388,0.90353,0.0001288,0.0001288,0.0001288
90,94.5994,1.05745,0.85098,0.96464,0.95578,1,0.9831,0.73567,0.96066,0.59842,0.89692,0.0001189,0.0001189,0.0001189
91,100.754,0.94271,0.77482,0.92044,0.95578,1,0.9831,0.73567,0.96066,0.59842,0.89692,0.000109,0.000109,0.000109
92,101.792,1.00152,0.80247,0.93207,0.95492,1,0.9831,0.73356,0.93419,0.59931,0.8961,9.91e-05,9.91e-05,9.91e-05
93,102.777,1.03576,0.77346,0.98007,0.95438,1,0.9831,0.73479,0.93318,0.61684,0.89696,8.92e-05,8.92e-05,8.92e-05
94,103.769,0.99647,0.83267,0.9283,0.9531,1,0.97929,0.73983,0.93976,0.6383,0.89717,7.93e-05,7.93e-05,7.93e-05
95,104.737,1.02984,0.84899,0.94269,0.9531,1,0.97929,0.73983,0.93976,0.6383,0.89717,6.94e-05,6.94e-05,6.94e-05
96,105.753,1.02074,0.78705,0.9773,0.95601,1,0.97929,0.73331,0.95991,0.63558,0.90022,5.95e-05,5.95e-05,5.95e-05
97,106.767,0.99664,0.78291,0.95914,0.95664,0.99964,0.97929,0.73295,0.96498,0.63777,0.90214,4.96e-05,4.96e-05,4.96e-05
98,107.777,0.93844,0.76627,0.92155,0.9545,1,0.97929,0.73238,0.97397,0.62478,0.90433,3.97e-05,3.97e-05,3.97e-05
99,108.775,1.05836,0.78968,0.94528,0.9545,1,0.97929,0.73238,0.97397,0.62478,0.90433,2.98e-05,2.98e-05,2.98e-05
100,109.796,1.13856,0.88829,1.08199,0.95521,1,0.97929,0.73594,0.97276,0.61695,0.90372,1.99e-05,1.99e-05,1.99e-05
1,3.40934,3.15908,15.0625,2.22371,0,0,0,0,4.13628,7.91078,2.70206,5e-05,5e-05,5e-05
2,5.68932,2.95689,11.4992,2.03767,0,0,0,0,3.19456,9.85523,2.27371,0.000109455,0.000109455,0.000109455
3,8.15046,2.38524,5.11061,1.77142,0.15271,0.21429,0.09555,0.06857,1.61998,21.8516,1.37945,0.000168317,0.000168317,0.000168317
4,10.5155,1.48401,2.79427,1.24352,0.36411,0.47619,0.41877,0.29919,1.26345,13.0888,1.10069,0.000226584,0.000226584,0.000226584
5,12.9262,1.32336,3.29084,1.15506,0.88084,0.54631,0.67029,0.42604,1.25206,5.36325,1.05017,0.000284258,0.000284258,0.000284258
6,15.3323,1.36512,1.97353,1.10117,0.36838,0.91498,0.55511,0.37127,1.19263,4.18477,1.06928,0.000341337,0.000341337,0.000341337
7,17.6953,1.28064,1.69016,1.04703,0.68276,0.76194,0.81854,0.5824,1.1519,2.5146,1.10703,0.000397823,0.000397823,0.000397823
8,19.9996,1.27694,1.90548,1.09358,0.81183,0.69156,0.81096,0.5599,1.1674,2.07979,1.1144,0.000453714,0.000453714,0.000453714
9,22.2465,1.36203,1.54032,1.12449,0.83388,0.95604,0.94772,0.6505,1.19263,1.54277,1.08374,0.000509012,0.000509012,0.000509012
10,24.5043,1.24081,1.62089,1.08367,0.86496,0.92034,0.96649,0.62898,1.27824,1.28502,1.05996,0.000563715,0.000563715,0.000563715
11,26.617,1.27447,1.74343,1.1422,0.94153,0.91959,0.98142,0.71526,1.05294,1.0498,1.0452,0.000617825,0.000617825,0.000617825
12,28.8395,1.18189,1.24457,1.10296,0.85804,0.91727,0.96753,0.68633,1.12937,0.97378,1.05257,0.00067134,0.00067134,0.00067134
13,30.9838,1.14678,1.25919,1.01892,0.92187,0.96083,0.9675,0.65444,1.28686,0.90202,1.05418,0.000724262,0.000724262,0.000724262
14,33.0843,1.18496,1.21605,1.02496,0.90937,0.96587,0.97131,0.65858,1.17004,1.2211,1.02926,0.00077659,0.00077659,0.00077659
15,35.1664,1.28067,1.21278,1.08669,0.90937,0.96587,0.97131,0.65858,1.17004,1.2211,1.02926,0.000828323,0.000828323,0.000828323
16,37.2684,1.21402,1.13599,1.04452,0.76604,0.91828,0.96183,0.67423,1.15456,1.07287,1.0458,0.000879463,0.000879463,0.000879463
17,39.4233,1.17,1.05845,1.07065,0.80117,0.82575,0.83349,0.57994,1.16228,1.45068,1.06786,0.0009208,0.0009208,0.0009208
18,41.6151,1.24883,1.06204,1.14551,0.76702,0.82373,0.83514,0.55644,1.13598,1.59577,1.0263,0.00091585,0.00091585,0.00091585
19,43.7886,1.16973,0.9855,1.04126,0.76702,0.82373,0.83514,0.55644,1.13598,1.59577,1.0263,0.0009109,0.0009109,0.0009109
20,45.9387,1.20825,0.9815,1.1039,0.91597,0.92945,0.98611,0.69738,1.04635,0.95778,0.99878,0.00090595,0.00090595,0.00090595
21,48.0837,1.13655,1.07144,1.09696,0.88927,0.98196,0.96225,0.67472,1.04978,0.81717,1.02973,0.000901,0.000901,0.000901
22,50.255,1.12364,0.86889,1.01065,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.00089605,0.00089605,0.00089605
23,52.4155,1.16223,0.85799,1.0307,0.89486,1,0.971,0.70265,1.02714,0.72464,0.99712,0.0008911,0.0008911,0.0008911
24,54.571,1.14717,0.85945,1.01703,0.94045,1,0.97524,0.7295,0.97914,0.66215,0.96579,0.00088615,0.00088615,0.00088615
25,56.8005,1.11458,0.80504,1.00977,0.93848,0.959,0.97524,0.71212,1.01433,0.68914,0.97144,0.0008812,0.0008812,0.0008812
26,58.9609,1.09656,0.8855,1.04676,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.00087625,0.00087625,0.00087625
27,61.0996,1.27155,0.97402,1.10768,0.83539,0.97627,0.97929,0.68805,1.09252,0.84947,1.01227,0.0008713,0.0008713,0.0008713
28,63.2493,1.16042,0.81743,1.04022,0.91915,0.92713,0.9831,0.67518,1.19549,0.83019,1.01235,0.00086635,0.00086635,0.00086635
29,65.3907,1.23115,0.932,1.13588,0.92875,1,0.9831,0.69695,1.12066,0.65675,1.00174,0.0008614,0.0008614,0.0008614
30,67.5938,1.15697,0.88279,1.0582,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.00085645,0.00085645,0.00085645
31,69.7169,1.16311,0.80336,1.03603,0.93568,0.99321,0.99119,0.71255,1.0476,0.68637,0.99963,0.0008515,0.0008515,0.0008515
32,71.907,1.1128,0.80854,1.02001,0.92931,1,0.99119,0.70998,1.03423,0.62765,0.98947,0.00084655,0.00084655,0.00084655
33,74.3193,1.08437,0.71435,0.9948,0.95014,1,0.99119,0.75147,0.97864,0.60294,0.97894,0.0008416,0.0008416,0.0008416
34,76.9602,1.07995,0.73635,0.99755,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.00083665,0.00083665,0.00083665
35,79.5043,1.13629,0.85503,1.00689,0.92997,1,0.99119,0.72375,1.03819,0.62211,0.99623,0.0008317,0.0008317,0.0008317
36,82.265,1.08556,0.73971,0.98584,0.94886,1,0.98714,0.72645,0.99744,0.61924,0.97659,0.00082675,0.00082675,0.00082675
37,84.9654,1.07862,0.69122,1.0359,0.95631,1,0.98714,0.72615,1.07376,0.59519,0.99383,0.0008218,0.0008218,0.0008218
38,87.8493,1.09745,0.70646,1.02072,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.00081685,0.00081685,0.00081685
39,90.6154,1.10125,0.66924,1.03406,0.95874,1,0.98714,0.70478,1.08767,0.59249,1.00232,0.0008119,0.0008119,0.0008119
40,93.2663,1.10153,0.70376,0.98762,0.95635,0.9994,0.97131,0.71806,1.04215,0.60797,1.01763,0.00080695,0.00080695,0.00080695
41,96.0092,1.06734,0.67724,0.99565,0.93532,0.99049,0.97131,0.72604,1.02443,0.60764,1.04099,0.000802,0.000802,0.000802
42,98.7405,1.13644,0.72243,1.06237,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.00079705,0.00079705,0.00079705
43,101.182,1.0902,0.6561,1.0029,0.95278,1,0.97131,0.72199,0.99998,0.60199,0.98655,0.0007921,0.0007921,0.0007921
44,103.853,1.12078,0.69363,1.06853,0.92416,1,0.9831,0.7205,1.00422,0.59458,0.99642,0.00078715,0.00078715,0.00078715
45,106.436,1.08397,0.6956,1.01455,0.92737,1,0.99119,0.70782,1.04329,0.58884,0.99828,0.0007822,0.0007822,0.0007822
46,109.027,1.10585,0.66252,1.00232,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.00077725,0.00077725,0.00077725
47,111.588,1.06354,0.66148,0.99229,0.92659,1,0.99119,0.70994,1.05006,0.57483,0.9883,0.0007723,0.0007723,0.0007723
48,114.157,1.06882,0.67674,1.0193,0.93283,1,0.99119,0.7452,0.98688,0.56728,0.98519,0.00076735,0.00076735,0.00076735
49,116.642,1.09745,0.65732,1.02744,0.93953,1,0.99119,0.73549,0.96216,0.58378,0.99004,0.0007624,0.0007624,0.0007624
50,119.385,1.05772,0.65661,1.01617,0.9227,1,0.99119,0.68198,1.08357,0.61192,1.00736,0.00075745,0.00075745,0.00075745
51,121.904,1.02352,0.68812,1.02295,0.9227,1,0.99119,0.68198,1.08357,0.61192,1.00736,0.0007525,0.0007525,0.0007525
52,124.387,1.03365,0.60862,1.0058,0.94425,1,0.99119,0.70772,1.02029,0.57033,0.99028,0.00074755,0.00074755,0.00074755
53,126.97,1.13244,0.7605,1.10391,0.97543,0.97222,0.99119,0.75531,0.97253,0.54816,0.97823,0.0007426,0.0007426,0.0007426
54,129.507,0.99358,0.70472,1.01671,0.94928,0.97222,0.99119,0.75069,0.9395,0.55399,0.97765,0.00073765,0.00073765,0.00073765
55,131.961,1.15406,0.65656,1.0886,0.94928,0.97222,0.99119,0.75069,0.9395,0.55399,0.97765,0.0007327,0.0007327,0.0007327
56,134.405,1.13172,0.60925,0.96388,0.95393,1,0.99119,0.70015,1.09169,0.57908,1.01116,0.00072775,0.00072775,0.00072775
57,136.873,1.09569,0.64222,0.98445,0.95004,1,0.99119,0.68308,1.16539,0.61029,1.04297,0.0007228,0.0007228,0.0007228
58,139.336,1.08197,0.64571,1.01476,0.95095,1,0.9831,0.71539,1.04974,0.58015,0.99551,0.00071785,0.00071785,0.00071785
59,141.811,1.06673,0.61346,1.04295,0.95095,1,0.9831,0.71539,1.04974,0.58015,0.99551,0.0007129,0.0007129,0.0007129
60,144.458,1.06392,0.62534,1.04079,0.95776,0.98371,0.98714,0.72874,1.04449,0.54131,0.98368,0.00070795,0.00070795,0.00070795
61,147.181,1.02121,0.61007,0.95821,0.95055,0.99462,0.98714,0.71133,1.06386,0.56493,0.98957,0.000703,0.000703,0.000703
62,149.736,1.03452,0.67017,1.03233,0.92254,1,0.9831,0.72243,1.01682,0.58669,0.98016,0.00069805,0.00069805,0.00069805
63,152.252,1.00803,0.62336,0.96759,0.92254,1,0.9831,0.72243,1.01682,0.58669,0.98016,0.0006931,0.0006931,0.0006931
64,155.201,1.0263,0.63919,0.99663,0.94906,1,0.98714,0.71993,1.0192,0.55951,0.96609,0.00068815,0.00068815,0.00068815
65,157.963,1.05643,0.63223,0.9739,0.95049,1,0.99119,0.73038,1.02484,0.55224,0.98368,0.0006832,0.0006832,0.0006832
66,160.384,0.99595,0.57522,0.94543,0.95114,0.99282,0.9831,0.72714,1.00203,0.55664,0.97759,0.00067825,0.00067825,0.00067825
67,162.716,1.09539,0.65643,1.08583,0.95114,0.99282,0.9831,0.72714,1.00203,0.55664,0.97759,0.0006733,0.0006733,0.0006733
68,165.248,1.11626,0.60576,1.04545,0.94359,0.9932,0.97131,0.73187,0.96046,0.50969,0.96228,0.00066835,0.00066835,0.00066835
69,168.079,0.96551,0.58495,0.99504,0.95153,0.99515,0.97131,0.74391,0.9784,0.5149,0.969,0.0006634,0.0006634,0.0006634
70,171.067,1.00141,0.59138,0.98036,0.95042,1,0.97131,0.70527,1.01431,0.53294,0.97509,0.00065845,0.00065845,0.00065845
71,173.803,0.98654,0.57498,0.96107,0.95042,1,0.97131,0.70527,1.01431,0.53294,0.97509,0.0006535,0.0006535,0.0006535
72,176.49,0.97716,0.56123,0.96489,0.94087,1,0.97524,0.72063,1.00078,0.51502,0.98226,0.00064855,0.00064855,0.00064855
73,179.553,0.9751,0.55534,0.97878,0.95302,1,0.97929,0.73094,1.00069,0.53193,0.99651,0.0006436,0.0006436,0.0006436
74,182.616,0.95365,0.58122,0.9899,0.95428,1,0.97524,0.7175,1.03295,0.53204,1.00008,0.00063865,0.00063865,0.00063865
75,185.91,0.96102,0.55884,0.94425,0.95428,1,0.97524,0.7175,1.03295,0.53204,1.00008,0.0006337,0.0006337,0.0006337
76,189.455,0.99037,0.58474,0.96442,0.95523,1,0.97524,0.70805,1.07636,0.52947,0.98786,0.00062875,0.00062875,0.00062875
77,193.599,0.94362,0.54422,0.98453,0.95968,1,0.97929,0.71957,1.0277,0.53498,0.98286,0.0006238,0.0006238,0.0006238
78,196.941,1.00537,0.57048,0.96009,0.96252,1,0.97929,0.71683,0.98761,0.54266,0.98739,0.00061885,0.00061885,0.00061885
79,200.319,0.96515,0.56799,0.94432,0.96252,1,0.97929,0.71683,0.98761,0.54266,0.98739,0.0006139,0.0006139,0.0006139
80,203.693,0.98775,0.56472,0.9755,0.96437,1,0.97929,0.71094,1.03593,0.56435,1.0096,0.00060895,0.00060895,0.00060895
81,206.923,0.99543,0.5712,0.991,0.96316,1,0.97929,0.70589,1.0362,0.54896,0.9994,0.000604,0.000604,0.000604
82,210.038,0.89523,0.55863,0.9329,0.95674,1,0.97131,0.67713,1.08552,0.55016,0.99871,0.00059905,0.00059905,0.00059905
83,212.875,0.98507,0.55373,0.95216,0.95674,1,0.97131,0.67713,1.08552,0.55016,0.99871,0.0005941,0.0005941,0.0005941
84,215.804,0.99621,0.54838,1.05069,0.95149,1,0.97524,0.67536,1.10448,0.55074,0.99294,0.00058915,0.00058915,0.00058915
85,218.839,0.93431,0.5207,0.97361,0.95172,1,0.97524,0.70183,1.05852,0.51601,0.98081,0.0005842,0.0005842,0.0005842
86,221.887,1.02852,0.54948,0.97048,0.95476,1,0.97131,0.73658,0.97252,0.50135,0.97213,0.00057925,0.00057925,0.00057925
87,224.874,1.00549,0.56758,1.04228,0.95476,1,0.97131,0.73658,0.97252,0.50135,0.97213,0.0005743,0.0005743,0.0005743
88,227.836,0.78393,1.13387,0.80578,0.95555,1,0.97131,0.72663,0.99574,0.50721,0.98989,0.00056935,0.00056935,0.00056935
89,230.908,0.96549,0.58183,0.96838,0.9325,1,0.96548,0.70121,1.03378,0.53279,1.00525,0.0005644,0.0005644,0.0005644
90,233.991,1.01482,0.65695,0.99858,0.94858,1,0.97524,0.69357,1.08852,0.54015,1.00744,0.00055945,0.00055945,0.00055945
91,236.971,0.95931,0.58421,0.98241,0.94858,1,0.97524,0.69357,1.08852,0.54015,1.00744,0.0005545,0.0005545,0.0005545
92,240.067,0.98238,0.5675,1.00351,0.95624,1,0.97131,0.68914,1.10281,0.51581,1.00346,0.00054955,0.00054955,0.00054955
93,243.224,1.05285,0.60607,0.95339,0.95603,1,0.97131,0.71442,1.07082,0.50527,0.98426,0.0005446,0.0005446,0.0005446
94,246.451,0.90609,0.59909,0.98073,0.95471,1,0.97929,0.73571,1.01077,0.4982,0.9682,0.00053965,0.00053965,0.00053965
95,249.381,0.99815,0.57138,0.99976,0.95471,1,0.97929,0.73571,1.01077,0.4982,0.9682,0.0005347,0.0005347,0.0005347
96,252.33,0.96247,0.54946,0.9701,0.96197,1,0.97929,0.75124,1.01818,0.49744,0.9829,0.00052975,0.00052975,0.00052975
97,255.27,0.94853,0.59411,0.9844,0.957,1,0.97524,0.73406,1.06627,0.51432,0.99091,0.0005248,0.0005248,0.0005248
98,258.151,0.94634,0.55223,0.93839,0.95438,1,0.97131,0.73611,1.0634,0.51648,0.97988,0.00051985,0.00051985,0.00051985
99,261.094,0.92752,0.59079,0.97467,0.95438,1,0.97131,0.73611,1.0634,0.51648,0.97988,0.0005149,0.0005149,0.0005149
100,264.047,0.89687,0.53022,0.93488,0.95975,1,0.97131,0.73039,1.0327,0.49316,0.96554,0.00050995,0.00050995,0.00050995
101,266.995,0.90839,0.56844,0.99863,0.95991,1,0.97929,0.7469,1.00854,0.48289,0.96475,0.000505,0.000505,0.000505
102,269.961,0.92462,0.54939,0.96144,0.95555,1,0.97524,0.7301,0.99315,0.48767,0.97421,0.00050005,0.00050005,0.00050005
103,273.231,0.87095,0.50142,0.91995,0.95555,1,0.97524,0.7301,0.99315,0.48767,0.97421,0.0004951,0.0004951,0.0004951
104,276.599,0.88287,0.50862,0.9258,0.94892,1,0.97524,0.74356,0.97128,0.4834,0.96496,0.00049015,0.00049015,0.00049015
105,279.736,0.87633,0.50203,0.94647,0.95556,1,0.97524,0.74632,0.97159,0.48303,0.95872,0.0004852,0.0004852,0.0004852
106,282.801,0.93097,0.50927,0.98218,0.96064,1,0.97929,0.7191,1.043,0.49221,0.97382,0.00048025,0.00048025,0.00048025
107,285.886,0.94176,0.51085,1.00524,0.96064,1,0.97929,0.7191,1.043,0.49221,0.97382,0.0004753,0.0004753,0.0004753
108,288.772,0.89337,0.50814,0.99134,0.96548,1,0.97929,0.71467,1.0553,0.47828,0.97021,0.00047035,0.00047035,0.00047035
109,291.788,0.94509,0.56852,0.95017,0.96229,1,0.97929,0.74549,0.99171,0.46926,0.96934,0.0004654,0.0004654,0.0004654
110,294.815,0.98418,0.62424,0.96956,0.95539,1,0.97524,0.73305,0.97791,0.47502,0.96568,0.00046045,0.00046045,0.00046045
111,297.824,0.97414,0.56137,1.02239,0.95539,1,0.97524,0.73305,0.97791,0.47502,0.96568,0.0004555,0.0004555,0.0004555
112,300.93,0.87751,0.50076,0.97322,0.9545,1,0.97524,0.74357,0.96695,0.47186,0.96293,0.00045055,0.00045055,0.00045055
113,304.157,0.8939,0.52249,0.96577,0.96084,1,0.97929,0.73459,1.00387,0.48237,0.96904,0.0004456,0.0004456,0.0004456
114,307.282,0.87954,0.49034,0.95647,0.95347,1,0.97929,0.70933,1.02574,0.49944,0.97576,0.00044065,0.00044065,0.00044065
115,310.348,0.85744,0.50776,0.93565,0.95347,1,0.97929,0.70933,1.02574,0.49944,0.97576,0.0004357,0.0004357,0.0004357
116,313.365,1.01786,0.55263,0.9809,0.94834,1,0.98714,0.71942,1.02023,0.50717,0.97793,0.00043075,0.00043075,0.00043075
117,316.364,0.86544,0.51105,0.96298,0.95039,1,0.98714,0.73983,0.96461,0.48958,0.96574,0.0004258,0.0004258,0.0004258
118,319.502,0.85481,0.52164,0.94847,0.95526,1,0.98714,0.74484,0.94486,0.48485,0.96377,0.00042085,0.00042085,0.00042085
119,322.488,0.87005,0.50911,0.95661,0.95526,1,0.98714,0.74484,0.94486,0.48485,0.96377,0.0004159,0.0004159,0.0004159
120,325.52,0.9429,0.53595,0.96379,0.96011,1,0.9831,0.74002,0.957,0.48915,0.96508,0.00041095,0.00041095,0.00041095
121,328.503,0.88727,0.48858,0.92294,0.96329,1,0.9831,0.75058,0.97557,0.47903,0.96384,0.000406,0.000406,0.000406
122,331.63,0.90162,0.4856,0.93534,0.96404,1,0.9831,0.7353,1.01561,0.48229,0.97169,0.00040105,0.00040105,0.00040105
123,334.944,0.84347,0.48164,0.94535,0.96404,1,0.9831,0.7353,1.01561,0.48229,0.97169,0.0003961,0.0003961,0.0003961
124,338.306,0.81355,0.49684,0.9316,0.96255,1,0.9831,0.73559,1.02416,0.486,0.97312,0.00039115,0.00039115,0.00039115
125,341.68,0.94953,0.51503,1.01747,0.96133,1,0.97929,0.71598,1.02295,0.48871,0.98039,0.0003862,0.0003862,0.0003862
126,346.125,0.81064,0.46466,0.9304,0.95679,1,0.97929,0.70915,1.08532,0.49694,0.99744,0.00038125,0.00038125,0.00038125
127,350.204,0.88865,0.5681,0.95049,0.95679,1,0.97929,0.70915,1.08532,0.49694,0.99744,0.0003763,0.0003763,0.0003763
128,353.559,0.81341,0.47321,0.92197,0.95789,0.99828,0.97929,0.72126,1.05172,0.49063,0.98969,0.00037135,0.00037135,0.00037135
129,357.018,0.78997,0.47547,0.91575,0.96381,0.99926,0.97929,0.75935,0.99939,0.48349,0.97633,0.0003664,0.0003664,0.0003664
130,360.531,0.85322,0.47456,0.94649,0.96384,1,0.9831,0.74433,0.98217,0.4778,0.9777,0.00036145,0.00036145,0.00036145
131,364.543,0.81327,0.48792,0.90619,0.96384,1,0.9831,0.74433,0.98217,0.4778,0.9777,0.0003565,0.0003565,0.0003565
132,368.359,0.89192,0.49723,0.94015,0.96462,1,0.97929,0.73306,1.02293,0.49625,0.98119,0.00035155,0.00035155,0.00035155
133,372.525,0.81597,0.45635,0.92815,0.96529,1,0.97929,0.71291,1.07078,0.50735,0.99062,0.0003466,0.0003466,0.0003466
134,376.643,0.88701,0.47739,0.96927,0.96113,1,0.9831,0.7285,1.04154,0.48287,0.99052,0.00034165,0.00034165,0.00034165
135,381.001,0.8096,0.47097,0.94568,0.96113,1,0.9831,0.7285,1.04154,0.48287,0.99052,0.0003367,0.0003367,0.0003367
136,385.498,0.8449,0.48325,0.89813,0.96226,1,0.99119,0.74005,1.03966,0.47599,0.98956,0.00033175,0.00033175,0.00033175
137,390.163,0.85297,0.48053,0.94774,0.96334,1,0.99119,0.73287,1.03541,0.46843,0.98907,0.0003268,0.0003268,0.0003268
138,395.795,0.75408,0.44873,0.93178,0.96138,1,0.9831,0.72941,1.03363,0.47401,0.99051,0.00032185,0.00032185,0.00032185
139,403.306,0.75213,0.44458,0.93014,0.96138,1,0.9831,0.72941,1.03363,0.47401,0.99051,0.0003169,0.0003169,0.0003169
140,408.941,0.80059,0.45711,0.90323,0.9649,1,0.97929,0.7254,1.07248,0.48593,0.99472,0.00031195,0.00031195,0.00031195
141,413.487,0.83466,0.47321,0.94494,0.96561,1,0.97929,0.7229,1.10873,0.5024,0.9977,0.000307,0.000307,0.000307
142,417.401,0.80636,0.46568,0.92149,0.96543,1,0.97929,0.71923,1.09496,0.50339,0.99528,0.00030205,0.00030205,0.00030205
143,421.162,0.78488,0.48049,0.89271,0.96543,1,0.97929,0.71923,1.09496,0.50339,0.99528,0.0002971,0.0002971,0.0002971
144,425.234,0.80507,0.44759,0.94046,0.96016,1,0.97524,0.73565,1.05085,0.49571,0.99755,0.00029215,0.00029215,0.00029215
145,429.415,0.78493,0.45926,0.92019,0.95712,1,0.97929,0.72803,1.03913,0.48747,1.00333,0.0002872,0.0002872,0.0002872
146,433.363,0.75606,0.45383,0.91705,0.95699,1,0.9831,0.73073,1.05863,0.49516,1.00781,0.00028225,0.00028225,0.00028225
147,437.655,0.82856,0.48958,0.92522,0.95699,1,0.9831,0.73073,1.05863,0.49516,1.00781,0.0002773,0.0002773,0.0002773
148,441.461,0.74255,0.44369,0.8891,0.95937,1,0.98714,0.73144,1.05838,0.49707,1.00626,0.00027235,0.00027235,0.00027235
149,445.602,0.81073,0.47413,0.94884,0.959,1,0.9831,0.73324,1.03895,0.49285,0.99755,0.0002674,0.0002674,0.0002674
150,449.36,0.75543,0.43437,0.92296,0.96164,1,0.9831,0.72434,1.02145,0.49107,0.99339,0.00026245,0.00026245,0.00026245
151,453.297,0.82283,0.46298,0.97849,0.96164,1,0.9831,0.72434,1.02145,0.49107,0.99339,0.0002575,0.0002575,0.0002575
152,457.003,0.81162,0.47411,0.92338,0.96562,1,0.98714,0.7363,1.0257,0.48955,0.99173,0.00025255,0.00025255,0.00025255
153,460.16,0.76072,0.45347,0.92955,0.96481,1,0.98714,0.73513,1.02868,0.48528,0.98677,0.0002476,0.0002476,0.0002476
154,463.008,0.79386,0.47237,0.90636,0.96024,1,0.97929,0.73612,1.02777,0.47524,0.98809,0.00024265,0.00024265,0.00024265
155,465.742,0.82709,0.46474,0.91506,0.96024,1,0.97929,0.73612,1.02777,0.47524,0.98809,0.0002377,0.0002377,0.0002377
156,468.574,0.76946,0.44692,0.9184,0.95858,1,0.9831,0.7447,1.03825,0.47001,0.98729,0.00023275,0.00023275,0.00023275
157,471.425,0.72051,0.44316,0.89373,0.95587,1,0.97929,0.74097,1.03711,0.48161,0.98897,0.0002278,0.0002278,0.0002278
158,474.379,0.78073,0.46012,0.92425,0.94587,1,0.9831,0.73284,1.02177,0.48472,0.9894,0.00022285,0.00022285,0.00022285
159,477.158,0.80311,0.44868,0.94498,0.94587,1,0.9831,0.73284,1.02177,0.48472,0.9894,0.0002179,0.0002179,0.0002179
160,480.081,0.78178,0.45122,0.92396,0.94232,1,0.9831,0.74485,1.02012,0.48088,0.9877,0.00021295,0.00021295,0.00021295
161,483.074,0.74348,0.43297,0.89619,0.94297,1,0.9831,0.73386,1.02277,0.47574,0.98803,0.000208,0.000208,0.000208
162,486.053,0.73723,0.44594,0.87652,0.9453,1,0.97929,0.73104,1.04635,0.4776,0.98828,0.00020305,0.00020305,0.00020305
163,488.982,0.76756,0.46335,0.90192,0.9453,1,0.97929,0.73104,1.04635,0.4776,0.98828,0.0001981,0.0001981,0.0001981
164,491.741,0.7065,0.40758,0.92609,0.9445,1,0.97929,0.73643,1.08182,0.48258,0.99557,0.00019315,0.00019315,0.00019315
165,494.668,0.73563,0.41213,0.91102,0.94704,1,0.97929,0.72946,1.10016,0.47302,0.9973,0.0001882,0.0001882,0.0001882
166,497.443,0.7499,0.41739,0.95499,0.946,1,0.97929,0.72322,1.0886,0.47481,0.99627,0.00018325,0.00018325,0.00018325
167,500.34,0.80337,0.45343,0.99606,0.946,1,0.97929,0.72322,1.0886,0.47481,0.99627,0.0001783,0.0001783,0.0001783
168,503.148,0.71689,0.41326,0.8874,0.93842,1,0.97929,0.74069,1.04434,0.46269,0.99187,0.00017335,0.00017335,0.00017335
169,506.063,0.66666,0.40539,0.90197,0.93608,1,0.97929,0.73703,1.02566,0.47778,0.9905,0.0001684,0.0001684,0.0001684
170,508.89,0.71433,0.43495,0.92486,0.96638,0.95683,0.97929,0.73354,1.03339,0.4899,0.99527,0.00016345,0.00016345,0.00016345
171,511.685,0.77014,0.43338,0.92924,0.96638,0.95683,0.97929,0.73354,1.03339,0.4899,0.99527,0.0001585,0.0001585,0.0001585
172,514.68,0.71121,0.42567,0.88963,0.96584,0.95673,0.97524,0.72771,1.0609,0.49754,0.99629,0.00015355,0.00015355,0.00015355
173,517.703,0.76507,0.44073,0.9497,0.96515,0.9573,0.97524,0.72402,1.07903,0.49309,1.00429,0.0001486,0.0001486,0.0001486
174,520.811,0.69646,0.42667,0.88691,0.96486,0.95844,0.97131,0.70613,1.08311,0.49682,1.00547,0.00014365,0.00014365,0.00014365
175,523.631,0.78067,0.63667,0.90621,0.96486,0.95844,0.97131,0.70613,1.08311,0.49682,1.00547,0.0001387,0.0001387,0.0001387
